Closeness
;Closeless;Further BFS;Random
nSamples;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%
69;0.0005662360078677639;0.0006935928647552974;0.9123807097592852;0.5185604798727167;0.7018621505300987;0.00022394620677078782;0.00018053316851829462;0.9513783737956503;0.5561583360388863;0.7092806272412436;2.9480681271333356e-05;2.9613925339698816e-05;0.9391423488469836;0.495294112215081;0.6563864636814521;
72;0.0005573249779509134;0.0006901770317513352;0.9141560617295305;0.5052727703151679;0.7149410906818411;0.000194338002044468;0.0001591228676260411;0.9513307321498726;0.5630563760383734;0.7060264367632099;2.853108030125729e-05;2.9839649651557617e-05;0.9405764880489492;0.5028333853440673;0.6519092992348462;
75;0.0005466467265416683;0.0006839490886310739;0.9150956411104095;0.5301050352192933;0.7153261101833518;0.00020246227390420006;0.0001645306355365217;0.9543590066402852;0.5916644112263745;0.7184892084860112;2.2984009049424776e-05;2.3723238422543843e-05;0.949370143597514;0.5383179060228753;0.6688881705726982;
79;0.0005379524263642596;0.0006806662367071714;0.9153749144181437;0.5247566979067042;0.7230013900278369;0.00018531436525376854;0.000153908080397654;0.9544570863339474;0.5664334157470852;0.7155425173922942;2.8623256804846573e-05;2.722348858619257e-05;0.9482119191958508;0.5237503291026524;0.6672512177895139;
83;0.0005253425121067077;0.0006824815256061854;0.9153021180627331;0.5256439137669285;0.7217691814402178;0.0001818253760171508;0.00015156356500399396;0.9574211068567942;0.5767783282457641;0.7310966593298821;2.5362093096696414e-05;2.4389368044706368e-05;0.9528680311137901;0.5277594534983332;0.6740193658266345;
87;0.0005135550816511035;0.0006764002406179166;0.9166950168856944;0.5478256739847038;0.7394872218704198;0.00017190992081394667;0.00014682681498589018;0.9586963835401312;0.6077840202178479;0.7240476581237415;2.4415008336036362e-05;2.3112044097563646e-05;0.9547365937853828;0.5522015753486744;0.6891956760981027;
91;0.0005078484107955434;0.0006769202997124797;0.9154065041735123;0.5541447714586437;0.7401425739285933;0.00015341436085825638;0.00012649740599686692;0.9607091122350101;0.5994740556341981;0.7473728072321268;2.083897006367018e-05;2.0322505779230637e-05;0.9579228199097026;0.5460504493409775;0.700494433761688;
95;0.0005003641315511238;0.0006754903654841203;0.9142800071839008;0.5365817076308343;0.7474610001503682;0.00015442597795542438;0.0001276372255332786;0.9635567795993848;0.6231901550146544;0.7396949801701599;2.2654498657004168e-05;2.29972625099053e-05;0.9540342954001564;0.5457167825529421;0.6867557710725598;
100;0.0004905657186077148;0.0006703769133988605;0.9152590109723657;0.5557043584832153;0.7511137525450359;0.00015427436083190836;0.00012814345614595586;0.9650331210373806;0.6270963571936099;0.7530799434669019;2.0488603683382042e-05;1.9210450724519743e-05;0.958317513218259;0.5426523938133092;0.6986580582123755;
104;0.000480560409575321;0.0006634452324937594;0.915977789508735;0.565218493944909;0.7670600903068271;0.0001460542451876564;0.0001260447247290353;0.9655913046115516;0.6560652104793185;0.7607021048565923;1.9917662295991574e-05;2.03487978595127e-05;0.9626553025485431;0.5817085804189054;0.7162047568504534;
109;0.0004757558922375015;0.000658597102856804;0.9143180012911545;0.5683555378932738;0.7573554736491549;0.00014305568225749768;0.00012175869521916457;0.964906457802533;0.642343128907508;0.7594580020279397;1.7715663322447085e-05;1.7423888143294866e-05;0.963674571828589;0.5569336025271293;0.7245140396346286;
114;0.0004671511546462633;0.0006569103209354043;0.9131523604873288;0.5776805448836526;0.766710292081749;0.00014509867618377992;0.00012540486790582652;0.9663919378255189;0.668560502924574;0.7691920978898195;1.8628184145918442e-05;1.7323301208611377e-05;0.9655386310209777;0.5763927246414282;0.7248819090145453;
120;0.00045932110671115755;0.0006500016648719489;0.9132925128706102;0.5907325171231942;0.7687632493029396;0.00013845014824199662;0.00011857457073744706;0.9682810293648173;0.6425868915616282;0.7676517399750052;1.4853311483857978e-05;1.5606748438421383e-05;0.966749689069438;0.596935086492574;0.7281136921723367;
125;0.00045102878520027163;0.0006504790187237906;0.9111446178317198;0.5789497395768206;0.774375354372961;0.00013598697856731404;0.00012094516508345971;0.9682051759802498;0.6666816349574056;0.7818974129392909;1.591147455005816e-05;1.506302533210763e-05;0.9701643839532972;0.5881978639090182;0.7350050520722052;
131;0.00044369104707830205;0.0006439999237118259;0.9104990222357835;0.5987024207522068;0.7813351798463378;0.0001365809899317453;0.00012052616620069266;0.9696524755983281;0.6323321405485273;0.790165244696574;1.6513104536733103e-05;1.5816812909385604e-05;0.9692334862895375;0.5923425485397088;0.7415089017471806;
138;0.0004343380925119556;0.0006466833721265967;0.9071704557059822;0.5856075391497146;0.7736343671087196;0.00013389087340091204;0.0001215017921203406;0.9703421955776114;0.6898522445257427;0.7881166285853974;1.4911869603821488e-05;1.383273686287505e-05;0.9706810484635451;0.5910547292434506;0.7482782030608325;
144;0.0004268939797753415;0.0006387551040573701;0.9057642858604602;0.615163004050193;0.7825396158632819;0.0001317408881665336;0.00011933238483564786;0.9699570231760577;0.6989352764111625;0.7903819470955935;1.39815598443706e-05;1.372211311713267e-05;0.9698765900171958;0.6114556695266979;0.7442390649352417;
151;0.0004186095307146965;0.0006341052632854454;0.903753357981192;0.6039794707178316;0.7790492064894442;0.00013105442713385866;0.00011929717601169192;0.9703558652084782;0.6806202175905822;0.7965429620204367;1.246923561917137e-05;1.2401976188877414e-05;0.9738405972366885;0.6204191463100612;0.762584901660736;
